concept_id_1,concept_name_1,attribute_category,gs_concept_id_2,gs_concept_code_2,gs_concept_name_2,predicted_concept_id_2,predicted_concept_code_2,predicted_concept_name_2,matched,status
29056,Sialoadenitis,Has asso morph,4253008.0,409774005.0,Inflammatory morphology,,,,False,missed
29056,Sialoadenitis,Has finding site,4294042.0,385294005.0,Salivary gland structure,4294042,,Salivary gland structure,True,match
29735,Candidiasis of mouth,Has causative agent,4139129.0,3265006.0,Candida,4139129,,Candida,True,match
29735,Candidiasis of mouth,Has finding context,,,,4253628,,Known present,False,extra
29735,Candidiasis of mouth,Has finding site,,,,44782621,,Structure of internal part of mouth,False,extra
29735,Candidiasis of mouth,Has finding site,4047651.0,123851003.0,Mouth region structure,,,,False,missed
29735,Candidiasis of mouth,Has pathology,40480911.0,441862004.0,Infectious process,40480911,,Infectious process,True,match
29735,Candidiasis of mouth,Has relat context,,,,4259630,,Subject of record,False,extra
29735,Candidiasis of mouth,Has temporal context,,,,4259510,,Current or specified,False,extra
29783,Severe combined immunodeficiency disease,Has finding site,,,,4021240,,Structure of immune system,False,extra
29783,Severe combined immunodeficiency disease,Has finding site,4237366.0,91689009.0,Body system structure,,,,False,missed
29783,Severe combined immunodeficiency disease,Has occurrence,4116830.0,255399007.0,Congenital,4116830,,Congenital,True,match
29783,Severe combined immunodeficiency disease,Has pathology,35626089.0,769247005.0,Abnormal immune process,35626089,,Abnormal immune process,True,match
29783,Severe combined immunodeficiency disease,Has severity,,,,4087703,,Severe,False,extra
29979,Crushing injury of neck,Has asso morph,4060415.0,19921004.0,Crushing injury (morphology),4060415,,Crushing injury (morphology),True,match
29979,Crushing injury of neck,Has finding site,4260843.0,45048000.0,Neck structure,4260843,,Neck structure,True,match
30061,Neoplasm of uncertain behavior of major salivary gland,Has asso morph,4313421.0,86251006.0,Neoplasm of uncertain behavior,4313421,,Neoplasm of uncertain behavior,True,match
30061,Neoplasm of uncertain behavior of major salivary gland,Has finding site,4002730.0,119282003.0,Major salivary gland structure,4002730,,Major salivary gland structure,True,match
30124,Obstruction of larynx,Has asso morph,4093906.0,26036001.0,Obstruction,4093906,,Obstruction,True,match
30124,Obstruction of larynx,Has finding site,4262229.0,4596009.0,Laryngeal structure,4262229,,Laryngeal structure,True,match
30133,Acute laryngitis,Has asso morph,4163835.0,4532008.0,Acute inflammation,4163835,,Acute inflammation,True,match
30133,Acute laryngitis,Has clinical course,4312510.0,424124008.0,Sudden onset AND/OR short duration,4312510,,Sudden onset AND/OR short duration,True,match
30133,Acute laryngitis,Has finding site,4262229.0,4596009.0,Laryngeal structure,4262229,,Laryngeal structure,True,match
30163,Cellulitis and abscess of neck,Has asso morph,4195605.0,44132006.0,Abscess morphology,4195605,,Abscess morphology,True,match
30163,Cellulitis and abscess of neck,Has asso morph,4299470.0,385627004.0,Cellulitis,4299470,,Cellulitis,True,match
30163,Cellulitis and abscess of neck,Has finding site,4260843.0,45048000.0,Neck structure,4260843,,Neck structure,True,match
30234,Neck sprain,Has asso morph,4298490.0,384709000.0,Sprain,4298490,,Sprain,True,match
30234,Neck sprain,Has finding site,,,,4080377,,Ligament of spine in cervical region,False,extra
30234,Neck sprain,Has finding site,4217193.0,72579007.0,Structure of ligament of neck,,,,False,missed
30274,Full thickness burn of neck,Has asso morph,4213471.0,80247002.0,Third degree burn injury,4213471,,Third degree burn injury,True,match
30274,Full thickness burn of neck,Has finding site,,,,4182739,,Skin structure of neck,False,extra
30274,Full thickness burn of neck,Has finding site,4189257.0,389073006.0,Skin and/or subcutaneous tissue structure of neck,,,,False,missed
30284,Motion sickness,Has causative agent,4209294.0,56219004.0,Motion,4209294,,Motion,True,match
30284,Motion sickness,Has finding site,4271189.0,62834003.0,Upper gastrointestinal tract structure,4271189,,Upper gastrointestinal tract structure,True,match
30333,Gonorrhea of pharynx,Has asso morph,,,,4253008,,Inflammatory morphology,False,extra
30333,Gonorrhea of pharynx,Has causative agent,4285582.0,68704007.0,Neisseria gonorrhoeae,4285582,,Neisseria gonorrhoeae,True,match
30333,Gonorrhea of pharynx,Has finding site,4207370.0,54066008.0,Pharyngeal structure,4207370,,Pharyngeal structure,True,match
30333,Gonorrhea of pharynx,Has pathology,40480911.0,441862004.0,Infectious process,40480911,,Infectious process,True,match
30346,Primary malignant neoplasm of neck,Has asso morph,,,,4312326,,"Neoplasm, malignant (primary)",False,extra
30346,Primary malignant neoplasm of neck,Has asso morph,37153816.0,1240414004.0,Malignant neoplasm,37153816,,Malignant neoplasm,True,match
30346,Primary malignant neoplasm of neck,Has finding context,,,,4253628,,Known present,False,extra
30346,Primary malignant neoplasm of neck,Has finding site,4260843.0,45048000.0,Neck structure,4260843,,Neck structure,True,match
30346,Primary malignant neoplasm of neck,Has pathology,37157802.0,1234914003.0,Primary malignant neoplastic proliferation,37157802,,Primary malignant neoplastic proliferation,True,match
30346,Primary malignant neoplasm of neck,Has relat context,,,,4259630,,Subject of record,False,extra
30346,Primary malignant neoplasm of neck,Has temporal context,,,,4259510,,Current or specified,False,extra
30356,Benign neoplasm of pharynx,Has asso morph,4305589.0,3898006.0,"Neoplasm, benign",4305589,,"Neoplasm, benign",True,match
30356,Benign neoplasm of pharynx,Has finding site,4207370.0,54066008.0,Pharyngeal structure,4207370,,Pharyngeal structure,True,match
30361,Hypoglycemic disorder,Has finding site,,,,4034504,,Structure of endocrine system,False,extra
30361,Hypoglycemic disorder,Has interpretation,4083207.0,281300000.0,Below reference range,,,,False,missed
30361,Hypoglycemic disorder,Has interprets,4202143.0,434912009.0,Blood glucose concentration,,,,False,missed
30365,Panhypopituitarism,Has finding context,,,,4253628,,Known present,False,extra
30365,Panhypopituitarism,Has finding site,4270353.0,62818001.0,Adenohypophysis structure,4270353,,Adenohypophysis structure,True,match
30365,Panhypopituitarism,Has relat context,,,,4259630,,Subject of record,False,extra
30365,Panhypopituitarism,Has temporal context,,,,4259510,,Current or specified,False,extra
30437,Gastro-esophageal reflux disease with esophagitis,Has asso morph,,,,4053015,,Inflammation,False,extra
30437,Gastro-esophageal reflux disease with esophagitis,Has asso morph,4253008.0,409774005.0,Inflammatory morphology,,,,False,missed
30437,Gastro-esophageal reflux disease with esophagitis,Has finding context,,,,4253628,,Known present,False,extra
30437,Gastro-esophageal reflux disease with esophagitis,Has finding site,4140098.0,32849002.0,Esophageal structure,4140098,,Esophageal structure,True,match
30437,Gastro-esophageal reflux disease with esophagitis,Has relat context,,,,4259630,,Subject of record,False,extra
30437,Gastro-esophageal reflux disease with esophagitis,Has temporal context,,,,4259510,,Current or specified,False,extra
30439,Acute peptic ulcer with perforation but without obstruction,Has asso morph,4096339.0,26317001.0,Acute ulcer,4096339,,Acute ulcer,True,match
30439,Acute peptic ulcer with perforation but without obstruction,Has asso morph,4239211.0,91182001.0,Perforated ulcer,4239211,,Perforated ulcer,True,match
30439,Acute peptic ulcer with perforation but without obstruction,Has clinical course,4312510.0,424124008.0,Sudden onset AND/OR short duration,4312510,,Sudden onset AND/OR short duration,True,match
30439,Acute peptic ulcer with perforation but without obstruction,Has finding context,,,,4253628,,Known present,False,extra
30439,Acute peptic ulcer with perforation but without obstruction,Has finding site,4271189.0,62834003.0,Upper gastrointestinal tract structure,4271189,,Upper gastrointestinal tract structure,True,match
30439,Acute peptic ulcer with perforation but without obstruction,Has relat context,,,,4259630,,Subject of record,False,extra
30439,Acute peptic ulcer with perforation but without obstruction,Has temporal context,,,,4259510,,Current or specified,False,extra
30441,Sialolithiasis,Has asso morph,4209441.0,56381008.0,Calculus,4209441,,Calculus,True,match
30441,Sialolithiasis,Has finding site,,,,4336685,,Salivary duct structure,False,extra
30441,Sialolithiasis,Has finding site,4294042.0,385294005.0,Salivary gland structure,,,,False,missed
30442,Chronic peptic ulcer with perforation AND obstruction,Has asso morph,4093906.0,26036001.0,Obstruction,4093906,,Obstruction,True,match
30442,Chronic peptic ulcer with perforation AND obstruction,Has asso morph,4233476.0,405719001.0,Chronic ulcer,4233476,,Chronic ulcer,True,match
30442,Chronic peptic ulcer with perforation AND obstruction,Has asso morph,4239211.0,91182001.0,Perforated ulcer,4239211,,Perforated ulcer,True,match
30442,Chronic peptic ulcer with perforation AND obstruction,Has clinical course,4236661.0,90734009.0,Chronic,4236661,,Chronic,True,match
30442,Chronic peptic ulcer with perforation AND obstruction,Has finding site,4271189.0,62834003.0,Upper gastrointestinal tract structure,4271189,,Upper gastrointestinal tract structure,True,match
30515,Congenital esophageal ring,Has asso morph,,,,4300039,,Congenital deformity,False,extra
30515,Congenital esophageal ring,Has asso morph,4175951.0,49755003.0,Morphologically abnormal structure,,,,False,missed
30515,Congenital esophageal ring,Has finding site,4140098.0,32849002.0,Esophageal structure,4140098,,Esophageal structure,True,match
30515,Congenital esophageal ring,Has occurrence,4116830.0,255399007.0,Congenital,4116830,,Congenital,True,match
30515,Congenital esophageal ring,Has pathology,4204670.0,308490002.0,Pathological developmental process,4204670,,Pathological developmental process,True,match
30678,Polyglandular activity in multiple endocrine adenomatosis,Has asso morph,4189035.0,60549007.0,Multiple endocrine adenomas,,,,False,missed
30678,Polyglandular activity in multiple endocrine adenomatosis,Has finding context,,,,4253628,,Known present,False,extra
30678,Polyglandular activity in multiple endocrine adenomatosis,Has finding site,4298971.0,77637002.0,Structure of multiple endocrine glands,4298971,,Structure of multiple endocrine glands,True,match
30678,Polyglandular activity in multiple endocrine adenomatosis,Has relat context,,,,4259630,,Subject of record,False,extra
30678,Polyglandular activity in multiple endocrine adenomatosis,Has temporal context,,,,4259510,,Current or specified,False,extra
30679,Benign neoplasm of major salivary gland,Has asso morph,4305589.0,3898006.0,"Neoplasm, benign",4305589,,"Neoplasm, benign",True,match
30679,Benign neoplasm of major salivary gland,Has finding site,4002730.0,119282003.0,Major salivary gland structure,4002730,,Major salivary gland structure,True,match
30683,Hemoglobin SS disease without crisis,Has asso morph,4177967.0,49938009.0,Drepanocyte,4177967,,Drepanocyte,True,match
30683,Hemoglobin SS disease without crisis,Has causative agent,4178879.0,50095005.0,Hemoglobin S,,,,False,missed
30683,Hemoglobin SS disease without crisis,Has finding site,4218976.0,41898006.0,Erythrocyte,4218976,,Erythrocyte,True,match
30683,Hemoglobin SS disease without crisis,Has interpretation,4083207.0,281300000.0,Below reference range,,,,False,missed
30683,Hemoglobin SS disease without crisis,Has interprets,40480067.0,441689006.0,Measurement of total hemoglobin concentration,,,,False,missed
30683,Hemoglobin SS disease without crisis,Has occurrence,4116830.0,255399007.0,Congenital,4116830,,Congenital,True,match
30753,Esophagitis,Has asso morph,,,,4053015,,Inflammation,False,extra
30753,Esophagitis,Has asso morph,4253008.0,409774005.0,Inflammatory morphology,,,,False,missed
30753,Esophagitis,Has finding site,4140098.0,32849002.0,Esophageal structure,4140098,,Esophageal structure,True,match
30770,Chronic peptic ulcer with hemorrhage but without obstruction,Has asso morph,,,,4179955,,Hemorrhage,False,extra
30770,Chronic peptic ulcer with hemorrhage but without obstruction,Has asso morph,4243483.0,37904008.0,Chronic bleeding ulcer,4243483,,Chronic bleeding ulcer,True,match
30770,Chronic peptic ulcer with hemorrhage but without obstruction,Has clinical course,4236661.0,90734009.0,Chronic,4236661,,Chronic,True,match
30770,Chronic peptic ulcer with hemorrhage but without obstruction,Has finding site,4271189.0,62834003.0,Upper gastrointestinal tract structure,4271189,,Upper gastrointestinal tract structure,True,match
30969,Testicular hyperfunction,Has finding site,4122979.0,304042006.0,Testicular endocrine structure,4122979,,Testicular endocrine structure,True,match
30969,Testicular hyperfunction,Has interpretation,4146067.0,35105006.0,Increased,4146067,,Increased,True,match
30969,Testicular hyperfunction,Has interprets,4246181.0,60877009.0,Hormone secretion,4246181,,Hormone secretion,True,match
30978,Thalassemia,Has finding site,4218976.0,41898006.0,Erythrocyte,4218976,,Erythrocyte,True,match
30978,Thalassemia,Has interpretation,4083207.0,281300000.0,Below reference range,,,,False,missed
30978,Thalassemia,Has interprets,40480067.0,441689006.0,Measurement of total hemoglobin concentration,,,,False,missed
30978,Thalassemia,Has occurrence,4116830.0,255399007.0,Congenital,4116830,,Congenital,True,match
31057,Disorder of pharynx,Has finding site,4207370.0,54066008.0,Pharyngeal structure,4207370,,Pharyngeal structure,True,match
31317,Dysphagia,Has finding site,4132867.0,127868003.0,Upper digestive tract structure,,,,False,missed
31317,Dysphagia,Has interprets,4086154.0,246464006.0,Function,,,,False,missed
31335,Acute peptic ulcer with hemorrhage but without obstruction,Has asso morph,,,,4179955,,Hemorrhage,False,extra
31335,Acute peptic ulcer with hemorrhage but without obstruction,Has asso morph,4164431.0,45771005.0,Acute bleeding ulcer,4164431,,Acute bleeding ulcer,True,match
31335,Acute peptic ulcer with hemorrhage but without obstruction,Has clinical course,4312510.0,424124008.0,Sudden onset AND/OR short duration,4312510,,Sudden onset AND/OR short duration,True,match
31335,Acute peptic ulcer with hemorrhage but without obstruction,Has finding site,4271189.0,62834003.0,Upper gastrointestinal tract structure,4271189,,Upper gastrointestinal tract structure,True,match
31386,Congenital absence of salivary gland,Has asso morph,,,,4084804,,Congenital absence,False,extra
31386,Congenital absence of salivary gland,Has asso morph,4302931.0,418560003.0,Absence,,,,False,missed
31386,Congenital absence of salivary gland,Has finding context,,,,4253628,,Known present,False,extra
31386,Congenital absence of salivary gland,Has finding site,4294042.0,385294005.0,Salivary gland structure,4294042,,Salivary gland structure,True,match
31386,Congenital absence of salivary gland,Has occurrence,4116830.0,255399007.0,Congenital,4116830,,Congenital,True,match
31386,Congenital absence of salivary gland,Has pathology,4204670.0,308490002.0,Pathological developmental process,4204670,,Pathological developmental process,True,match
31386,Congenital absence of salivary gland,Has relat context,,,,4259630,,Subject of record,False,extra
31386,Congenital absence of salivary gland,Has temporal context,,,,4259510,,Current or specified,False,extra
31509,Primary malignant neoplasm of tonsil,Has asso morph,,,,4312326,,"Neoplasm, malignant (primary)",False,extra
31509,Primary malignant neoplasm of tonsil,Has asso morph,37153816.0,1240414004.0,Malignant neoplasm,37153816,,Malignant neoplasm,True,match
31509,Primary malignant neoplasm of tonsil,Has finding site,4327174.0,75573002.0,Palatine tonsillar structure,4327174,,Palatine tonsillar structure,True,match
31509,Primary malignant neoplasm of tonsil,Has pathology,37157802.0,1234914003.0,Primary malignant neoplastic proliferation,37157802,,Primary malignant neoplastic proliferation,True,match
31597,Acute laryngotracheitis,Has asso morph,4163835.0,4532008.0,Acute inflammation,4163835,,Acute inflammation,True,match
31597,Acute laryngotracheitis,Has clinical course,4312510.0,424124008.0,Sudden onset AND/OR short duration,4312510,,Sudden onset AND/OR short duration,True,match
31597,Acute laryngotracheitis,Has finding context,,,,4253628,,Known present,False,extra
31597,Acute laryngotracheitis,Has finding site,4195956.0,44567001.0,Tracheal structure,4195956,,Tracheal structure,True,match
31597,Acute laryngotracheitis,Has finding site,4262229.0,4596009.0,Laryngeal structure,4262229,,Laryngeal structure,True,match
31597,Acute laryngotracheitis,Has relat context,,,,4259630,,Subject of record,False,extra
31597,Acute laryngotracheitis,Has temporal context,,,,4259510,,Current or specified,False,extra
31598,Hypertrophy of tonsils AND adenoids,Has asso morph,4210465.0,56246009.0,Hypertrophy,4210465,,Hypertrophy,True,match
31598,Hypertrophy of tonsils AND adenoids,Has finding site,,,,4184153,,Adenoidal structure,False,extra
31598,Hypertrophy of tonsils AND adenoids,Has finding site,,,,4327174,,Palatine tonsillar structure,False,extra
31598,Hypertrophy of tonsils AND adenoids,Has finding site,4088482.0,280412006.0,Entire left tonsil (palatine),,,,False,missed
31598,Hypertrophy of tonsils AND adenoids,Has finding site,4090917.0,280411004.0,Entire right tonsil (palatine),,,,False,missed
31598,Hypertrophy of tonsils AND adenoids,Has finding site,4112713.0,181199001.0,Entire adenoid,,,,False,missed
31598,Hypertrophy of tonsils AND adenoids,Has interpretation,4128641.0,260376009.0,Enlarged,,,,False,missed
31598,Hypertrophy of tonsils AND adenoids,Has interprets,4239899.0,364047008.0,Size of tonsil,,,,False,missed
31601,Acute laryngotracheitis with obstruction,Has asso morph,,,,4093906,,Obstruction,False,extra
31601,Acute laryngotracheitis with obstruction,Has asso morph,4163835.0,4532008.0,Acute inflammation,4163835,,Acute inflammation,True,match
31601,Acute laryngotracheitis with obstruction,Has clinical course,4312510.0,424124008.0,Sudden onset AND/OR short duration,4312510,,Sudden onset AND/OR short duration,True,match
31601,Acute laryngotracheitis with obstruction,Has finding context,,,,4253628,,Known present,False,extra
31601,Acute laryngotracheitis with obstruction,Has finding site,4195956.0,44567001.0,Tracheal structure,4195956,,Tracheal structure,True,match
31601,Acute laryngotracheitis with obstruction,Has finding site,4262229.0,4596009.0,Laryngeal structure,4262229,,Laryngeal structure,True,match
31601,Acute laryngotracheitis with obstruction,Has relat context,,,,4259630,,Subject of record,False,extra
31601,Acute laryngotracheitis with obstruction,Has temporal context,,,,4259510,,Current or specified,False,extra
31602,Disorder of the larynx,Has finding site,4262229.0,4596009.0,Laryngeal structure,4262229,,Laryngeal structure,True,match
31609,Abscess of salivary gland,Has asso morph,4195605.0,44132006.0,Abscess morphology,4195605,,Abscess morphology,True,match
31609,Abscess of salivary gland,Has finding site,4294042.0,385294005.0,Salivary gland structure,4294042,,Salivary gland structure,True,match
31610,Disorder of esophagus,Has finding site,4140098.0,32849002.0,Esophageal structure,4140098,,Esophageal structure,True,match
31668,Acquired deformity of neck,Has asso morph,4263843.0,6081001.0,Deformity,4263843,,Deformity,True,match
31668,Acquired deformity of neck,Has finding site,4260843.0,45048000.0,Neck structure,4260843,,Neck structure,True,match
31668,Acquired deformity of neck,Has occurrence,35624340.0,767023003.0,Period of life between birth and death,35624340,,Period of life between birth and death,True,match
31821,Disorder of endocrine system,Has finding site,4034504.0,113331007.0,Structure of endocrine system,4034504,,Structure of endocrine system,True,match
31884,Acquired diverticulum of esophagus,Has asso morph,4053916.0,125284007.0,Single diverticulum,4053916,,Single diverticulum,True,match
31884,Acquired diverticulum of esophagus,Has finding site,4140098.0,32849002.0,Esophageal structure,4140098,,Esophageal structure,True,match
31884,Acquired diverticulum of esophagus,Has occurrence,35624340.0,767023003.0,Period of life between birth and death,35624340,,Period of life between birth and death,True,match
31967,Nausea,Has finding site,4271189.0,62834003.0,Upper gastrointestinal tract structure,4271189,,Upper gastrointestinal tract structure,True,match
72245,Chlamydial infection of lower genitourinary tract,Has causative agent,4037323.0,16241000.0,Chlamydia,4037323,,Chlamydia,True,match
72245,Chlamydial infection of lower genitourinary tract,Has finding site,4241088.0,59183004.0,Lower genitourinary tract structure,4241088,,Lower genitourinary tract structure,True,match
72245,Chlamydial infection of lower genitourinary tract,Has pathology,40480911.0,441862004.0,Infectious process,40480911,,Infectious process,True,match
72332,Serous labyrinthitis,Has asso morph,4085360.0,24811005.0,Serous inflammation,4085360,,Serous inflammation,True,match
72332,Serous labyrinthitis,Has finding context,,,,4253628,,Known present,False,extra
72332,Serous labyrinthitis,Has finding site,4121004.0,302462009.0,Labyrinth structure,4121004,,Labyrinth structure,True,match
72332,Serous labyrinthitis,Has relat context,,,,4259630,,Subject of record,False,extra
72332,Serous labyrinthitis,Has temporal context,,,,4259510,,Current or specified,False,extra
72377,Shoulder girdle dystocia,During,4128030.0,236973005.0,Delivery procedure,,,,False,missed
72377,Shoulder girdle dystocia,Has asso morph,,,,4093906,,Obstruction,False,extra
72377,Shoulder girdle dystocia,Has finding site,,,,4044034,,Pelvic region,False,extra
72377,Shoulder girdle dystocia,Has finding site,,,,4221840,,Structure of obstetrical canal,False,extra
72377,Shoulder girdle dystocia,Has occurrence,37160330.0,1156682000.0,Maternal intrapartum period,37160330,,Maternal intrapartum period,True,match
72390,Obstetric non-purulent mastitis,Has asso morph,4027360.0,12794006.0,Nonsuppurative inflammation,4027360,,Nonsuppurative inflammation,True,match
72390,Obstetric non-purulent mastitis,Has finding site,4298444.0,76752008.0,Breast structure,4298444,,Breast structure,True,match
72390,Obstetric non-purulent mastitis,Has occurrence,37160319.0,1156671008.0,Maternal perinatal period,37160319,,Maternal perinatal period,True,match
72398,Arthropathy in Behcet's syndrome,Finding asso with,436642.0,310701003.0,Behcet's syndrome,436642,,Behcet's syndrome,True,match
72398,Arthropathy in Behcet's syndrome,Has asso morph,,,,4053015,,Inflammation,False,extra
72398,Arthropathy in Behcet's syndrome,Has finding site,4214466.0,39352004.0,Joint structure,4214466,,Joint structure,True,match
72399,Arthropathy in Behcet's syndrome of multiple sites,Finding asso with,436642.0,310701003.0,Behcet's syndrome,436642,,Behcet's syndrome,True,match
72399,Arthropathy in Behcet's syndrome of multiple sites,Has asso morph,,,,4053015,,Inflammation,False,extra
72399,Arthropathy in Behcet's syndrome of multiple sites,Has asso morph,,,,4253008,,Inflammatory morphology,False,extra
72399,Arthropathy in Behcet's syndrome of multiple sites,Has finding context,,,,4253628,,Known present,False,extra
72399,Arthropathy in Behcet's syndrome of multiple sites,Has finding site,,,,36695780,,Joint structure of multiple body sites,False,extra
72399,Arthropathy in Behcet's syndrome of multiple sites,Has finding site,4214466.0,39352004.0,Joint structure,,,,False,missed
72399,Arthropathy in Behcet's syndrome of multiple sites,Has relat context,,,,4259630,,Subject of record,False,extra
72399,Arthropathy in Behcet's syndrome of multiple sites,Has temporal context,,,,4259510,,Current or specified,False,extra
72400,Arthropathy of the pelvic region and thigh associated with helminthiasis,Finding asso with,441793.0,27601005.0,Infection caused by Cestoda and/or Trematoda and/or Phylum Nemata,441793,,Infection caused by Cestoda and/or Trematoda and/or Phylum Nematoda,True,match
72400,Arthropathy of the pelvic region and thigh associated with helminthiasis,Has asso morph,4253008.0,409774005.0,Inflammatory morphology,,,,False,missed
72400,Arthropathy of the pelvic region and thigh associated with helminthiasis,Has finding context,,,,4253628,,Known present,False,extra
72400,Arthropathy of the pelvic region and thigh associated with helminthiasis,Has finding site,4090445.0,280438006.0,Joint structure of pelvis or upper leg,4090445,,Joint structure of pelvis or upper leg,True,match
72400,Arthropathy of the pelvic region and thigh associated with helminthiasis,Has relat context,,,,4259630,,Subject of record,False,extra
72400,Arthropathy of the pelvic region and thigh associated with helminthiasis,Has temporal context,,,,4259510,,Current or specified,False,extra
72401,Kashin-Bek disease,Has asso morph,,,,4140663,,Degeneration,False,extra
72401,Kashin-Bek disease,Has asso morph,4030637.0,107669003.0,Degenerative abnormality,4030637,,Degenerative abnormality,True,match
72401,Kashin-Bek disease,Has finding site,4214466.0,39352004.0,Joint structure,4214466,,Joint structure,True,match
72403,Hemarthrosis of the ankle and/or foot,Has asso morph,4179955.0,50960005.0,Hemorrhage,4179955,,Hemorrhage,True,match
72403,Hemarthrosis of the ankle and/or foot,Has finding site,4194884.0,312816002.0,Joint structure of ankle and/or foot,4194884,,Joint structure of ankle and/or foot,True,match
72404,Joint stiffness,Has finding site,37219112.0,785818007.0,Structure of joint region,37219112,,Structure of joint region,True,match
72404,Joint stiffness,Has interpretation,4083207.0,281300000.0,Below reference range,,,,False,missed
72404,Joint stiffness,Has interprets,4271646.0,364563006.0,Joint movement,,,,False,missed
72405,Osteoarthritis of shoulder region,Has asso morph,,,,1447343,,Degeneration and inflammation,False,extra
72405,Osteoarthritis of shoulder region,Has asso morph,,,,4140663,,Degeneration,False,extra
72405,Osteoarthritis of shoulder region,Has asso morph,4030637.0,107669003.0,Degenerative abnormality,,,,False,missed
72405,Osteoarthritis of shoulder region,Has finding context,,,,4253628,,Known present,False,extra
72405,Osteoarthritis of shoulder region,Has finding site,4151929.0,31398001.0,Joint structure of shoulder region,4151929,,Joint structure of shoulder region,True,match
72405,Osteoarthritis of shoulder region,Has relat context,,,,4259630,,Subject of record,False,extra
72405,Osteoarthritis of shoulder region,Has temporal context,,,,4259510,,Current or specified,False,extra
72406,Old disruption of ligament of knee other than collateral AND/OR cruciate ligaments,Has asso morph,4297172.0,76555007.0,Disruption,4297172,,Disruption,True,match
72406,Old disruption of ligament of knee other than collateral AND/OR cruciate ligaments,Has clinical course,4236661.0,90734009.0,Chronic,4236661,,Chronic,True,match
72406,Old disruption of ligament of knee other than collateral AND/OR cruciate ligaments,Has finding site,4239029.0,68010000.0,Structure of ligament of knee joint,4239029,,Structure of ligament of knee joint,True,match
72406,Old disruption of ligament of knee other than collateral AND/OR cruciate ligaments,Has interpretation,4135493.0,263654008.0,Abnormal,,,,False,missed
72407,Effusion of joint of shoulder region,Has asso morph,4215818.0,41699000.0,Effusion,4215818,,Effusion,True,match
72407,Effusion of joint of shoulder region,Has finding site,4151929.0,31398001.0,Joint structure of shoulder region,4151929,,Joint structure of shoulder region,True,match
72410,Infection of bone,Has finding site,4154333.0,272673000.0,Bone structure,4154333,,Bone structure,True,match
72410,Infection of bone,Has pathology,40480911.0,441862004.0,Infectious process,40480911,,Infectious process,True,match
72413,Nontraumatic rupture of muscle,Has asso morph,4053606.0,125672000.0,Nontraumatic rupture,4053606,,Nontraumatic rupture,True,match
72413,Nontraumatic rupture of muscle,Has asso morph,4053605.0,125671007.0,Rupture,,,,False,missed
72413,Nontraumatic rupture of muscle,Has finding context,,,,4253628,,Known present,False,extra
72413,Nontraumatic rupture of muscle,Has finding site,4325458.0,71616004.0,Muscle structure,4325458,,Muscle structure,True,match
72413,Nontraumatic rupture of muscle,Has relat context,,,,4259630,,Subject of record,False,extra
72413,Nontraumatic rupture of muscle,Has temporal context,,,,4259510,,Current or specified,False,extra
72415,Synovial plica,Has asso morph,,,,4095393,,Fold,False,extra
72415,Synovial plica,Has finding site,,,,4230317,,Structure of synovial membrane of joint,False,extra
72415,Synovial plica,Has finding site,4275262.0,64331004.0,Synovial membrane,,,,False,missed
72418,Scoliosis deformity of spine,Has asso morph,4136505.0,31739005.0,Lateral abnormal curvature,4136505,,Lateral abnormal curvature,True,match
72418,Scoliosis deformity of spine,Has finding site,4128342.0,289959001.0,Musculoskeletal structure of spine,4128342,,Musculoskeletal structure of spine,True,match
72421,Solitary bone cyst,Has asso morph,4013214.0,112643007.0,Unicameral bone cyst,4013214,,Unicameral bone cyst,True,match
72421,Solitary bone cyst,Has finding site,4154333.0,272673000.0,Bone structure,4154333,,Bone structure,True,match
72434,Congenital hydrocele,Has asso morph,4298084.0,386152007.0,Hydrocele,4298084,,Hydrocele,True,match
72434,Congenital hydrocele,Has finding site,,,,4134453,,Tunica vaginalis structure,False,extra
72434,Congenital hydrocele,Has finding site,4066714.0,20233005.0,Scrotal structure,,,,False,missed
72434,Congenital hydrocele,Has occurrence,4116830.0,255399007.0,Congenital,4116830,,Congenital,True,match
72434,Congenital hydrocele,Has pathology,4204670.0,308490002.0,Pathological developmental process,,,,False,missed
72459,Closed fracture of two ribs,Has asso morph,36675156.0,771486008.0,Closed fracture of multiple bones,36675156,,Closed fracture of multiple bones,True,match
72459,Closed fracture of two ribs,Has finding site,4011851.0,113197003.0,Bone structure of rib,4011851,,Bone structure of rib,True,match
72460,Open fracture of seven ribs,Has asso morph,36675157.0,771487004.0,Compound fracture of multiple bones,36675157,,Compound fracture of multiple bones,True,match
72460,Open fracture of seven ribs,Has finding context,,,,4253628,,Known present,False,extra
72460,Open fracture of seven ribs,Has finding site,4011851.0,113197003.0,Bone structure of rib,4011851,,Bone structure of rib,True,match
72460,Open fracture of seven ribs,Has relat context,,,,4259630,,Subject of record,False,extra
72460,Open fracture of seven ribs,Has temporal context,,,,4259510,,Current or specified,False,extra
72465,Closed fracture of one or more phalanges of hand,Has asso morph,4049776.0,20946005.0,"Fracture, closed",4049776,,"Fracture, closed",True,match
72465,Closed fracture of one or more phalanges of hand,Has finding site,4251333.0,73696005.0,Bone structure of phalanx of hand,4251333,,Bone structure of phalanx of hand,True,match
72468,Open dislocation of jaw,Has asso morph,4194530.0,7906001.0,Open dislocation,4194530,,Open dislocation,True,match
72468,Open dislocation of jaw,Has finding site,4202366.0,53620006.0,Temporomandibular joint structure,4202366,,Temporomandibular joint structure,True,match
