source_code,source_term,target_concept_id,target_concept_name,predicate,target_concept_id_b,target_concept_name_b,predicate_b,cleaned_term,mapped_concept_id,mapped_concept_name,matched_concept_id,matched_concept_name,match_score,match_rank
42490152,Allergic contact dermatitis due to dyes,4064029,Allergic contact dermatitis caused by dye,exactMatch,,,,Allergic contact dermatitis due to dyes,-1,,37165235,Allergic contact dermatitis of face,0.24043052506936413,15
42490152,Allergic contact dermatitis due to dyes,4064029,Allergic contact dermatitis caused by dye,exactMatch,,,,Allergic contact dermatitis due to dyes,-1,,45770891,Allergic contact dermatitis caused by plant material,0.24099525696368584,16
42490152,Allergic contact dermatitis due to dyes,4064029,Allergic contact dermatitis caused by dye,exactMatch,,,,Allergic contact dermatitis due to dyes,-1,,42538638,Allergic contact dermatitis caused by rubber compound,0.24176401086915866,17
42490152,Allergic contact dermatitis due to dyes,4064029,Allergic contact dermatitis caused by dye,exactMatch,,,,Allergic contact dermatitis due to dyes,-1,,619179,Allergic contact dermatitis caused by soap,0.24579956265615066,18
42490152,Allergic contact dermatitis due to dyes,4064029,Allergic contact dermatitis caused by dye,exactMatch,,,,Allergic contact dermatitis due to dyes,-1,,42538868,Allergic contact dermatitis caused by footwear,0.24857907438276516,19
42490152,Allergic contact dermatitis due to dyes,4064029,Allergic contact dermatitis caused by dye,exactMatch,,,,Allergic contact dermatitis due to dyes,-1,,42538867,Allergic contact dermatitis caused by fragrance,0.25014538761508487,20
42490152,Allergic contact dermatitis due to dyes,4064029,Allergic contact dermatitis caused by dye,exactMatch,,,,Allergic contact dermatitis due to dyes,-1,,604376,Allergic contact dermatitis caused by oil,0.2525266039302414,21
42490152,Allergic contact dermatitis due to dyes,4064029,Allergic contact dermatitis caused by dye,exactMatch,,,,Allergic contact dermatitis due to dyes,-1,,37165236,Allergic contact dermatitis of foot,0.2550539324592793,22
42490152,Allergic contact dermatitis due to dyes,4064029,Allergic contact dermatitis caused by dye,exactMatch,,,,Allergic contact dermatitis due to dyes,-1,,4004352,Irritant contact dermatitis,0.25586957073283534,23
42490152,Allergic contact dermatitis due to dyes,4064029,Allergic contact dermatitis caused by dye,exactMatch,,,,Allergic contact dermatitis due to dyes,-1,,42539148,Allergic contact dermatitis caused by disinfectant,0.2565438666584511,24
42490152,Allergic contact dermatitis due to dyes,4064029,Allergic contact dermatitis caused by dye,exactMatch,,,,Allergic contact dermatitis due to dyes,-1,,37165234,Allergic contact dermatitis of scalp,0.25919270619893653,25
42490238,Other specified papulosquamous disorders,4330878,Papulosquamous dermatosis,exactMatch,,,,papulosquamous disorders,-1,,4330878,Papulosquamous dermatosis,0.06133715326018074,1
42490238,Other specified papulosquamous disorders,4330878,Papulosquamous dermatosis,exactMatch,,,,papulosquamous disorders,-1,,4295180,"Subacute cutaneous lupus erythematosus, papulosquamous type",0.3106893611411561,2
42490238,Other specified papulosquamous disorders,4330878,Papulosquamous dermatosis,exactMatch,,,,papulosquamous disorders,-1,,140172,Erythematosquamous dermatosis,0.33785137146130684,3
42490238,Other specified papulosquamous disorders,4330878,Papulosquamous dermatosis,exactMatch,,,,papulosquamous disorders,-1,,4297493,Papuloerythroderma of Ofuji,0.348154134009408,4
42490238,Other specified papulosquamous disorders,4330878,Papulosquamous dermatosis,exactMatch,,,,papulosquamous disorders,-1,,320798,Parapsoriasis,0.3503448332501675,5
42490238,Other specified papulosquamous disorders,4330878,Papulosquamous dermatosis,exactMatch,,,,papulosquamous disorders,-1,,4105835,Papule,0.3548001086928778,6
42490238,Other specified papulosquamous disorders,4330878,Papulosquamous dermatosis,exactMatch,,,,papulosquamous disorders,-1,,4152341,Papular eruption,0.3549849562732095,7
42490238,Other specified papulosquamous disorders,4330878,Papulosquamous dermatosis,exactMatch,,,,papulosquamous disorders,-1,,4179347,Psoriasiform dermatitis,0.36101647306863716,8
42490238,Other specified papulosquamous disorders,4330878,Papulosquamous dermatosis,exactMatch,,,,papulosquamous disorders,-1,,4033943,Psoriasiform drug eruption,0.36174093481801384,9
42490238,Other specified papulosquamous disorders,4330878,Papulosquamous dermatosis,exactMatch,,,,papulosquamous disorders,-1,,954394,Psoriasiform-lichenoid dermatosis,0.36665851701500296,10
42490238,Other specified papulosquamous disorders,4330878,Papulosquamous dermatosis,exactMatch,,,,papulosquamous disorders,-1,,4278464,Psoriasiform rash,0.3671192834409379,11
42490238,Other specified papulosquamous disorders,4330878,Papulosquamous dermatosis,exactMatch,,,,papulosquamous disorders,-1,,4103376,Eruption caused by drug,0.36714902771083124,12
42490238,Other specified papulosquamous disorders,4330878,Papulosquamous dermatosis,exactMatch,,,,papulosquamous disorders,-1,,4033330,Papular sarcoidosis,0.3679907881063639,13
42490238,Other specified papulosquamous disorders,4330878,Papulosquamous dermatosis,exactMatch,,,,papulosquamous disorders,-1,,4063316,Erythema papulatum,0.37455202803061927,14
42490238,Other specified papulosquamous disorders,4330878,Papulosquamous dermatosis,exactMatch,,,,papulosquamous disorders,-1,,4066832,Psoriasis punctata,0.37696118926430267,15
42490238,Other specified papulosquamous disorders,4330878,Papulosquamous dermatosis,exactMatch,,,,papulosquamous disorders,-1,,4080933,Psoriasiform eczema,0.3826045434548735,16
42490238,Other specified papulosquamous disorders,4330878,Papulosquamous dermatosis,exactMatch,,,,papulosquamous disorders,-1,,4067059,Parapsoriasis papulata,0.383466337991888,17
42490238,Other specified papulosquamous disorders,4330878,Papulosquamous dermatosis,exactMatch,,,,papulosquamous disorders,-1,,4093619,Seborrheic psoriasis,0.3838270679987973,18
42490238,Other specified papulosquamous disorders,4330878,Papulosquamous dermatosis,exactMatch,,,,papulosquamous disorders,-1,,4321863,Papular rash,0.38473858928948035,19
42490238,Other specified papulosquamous disorders,4330878,Papulosquamous dermatosis,exactMatch,,,,papulosquamous disorders,-1,,4301052,Rosaceous type discoid lupus erythematosus,0.3859537027236729,20
42490238,Other specified papulosquamous disorders,4330878,Papulosquamous dermatosis,exactMatch,,,,papulosquamous disorders,-1,,37399362,Discrete papular lichen myxedematosus,0.38644662149571285,21
42490238,Other specified papulosquamous disorders,4330878,Papulosquamous dermatosis,exactMatch,,,,papulosquamous disorders,-1,,37165472,Adult pityriasis rubra pilaris,0.3868601248353247,22
42490238,Other specified papulosquamous disorders,4330878,Papulosquamous dermatosis,exactMatch,,,,papulosquamous disorders,-1,,37165457,Plaque psoriasis with pustules,0.3906157261719069,23
42490238,Other specified papulosquamous disorders,4330878,Papulosquamous dermatosis,exactMatch,,,,papulosquamous disorders,-1,,4009501,Psoriasiform napkin eruption,0.39199227151592797,24
42490238,Other specified papulosquamous disorders,4330878,Papulosquamous dermatosis,exactMatch,,,,papulosquamous disorders,-1,,3168739,Diffuse papular eruption,0.39301403471446006,25
42490240,Papulosquamous disorders in diseases classified elsewhere,4330878,Papulosquamous dermatosis,exactMatch,,,,Papulosquamous disorders,-1,,4330878,Papulosquamous dermatosis,0.017221135513193486,1
42490240,Papulosquamous disorders in diseases classified elsewhere,4330878,Papulosquamous dermatosis,exactMatch,,,,Papulosquamous disorders,-1,,140172,Erythematosquamous dermatosis,0.2924277632984782,2
42490240,Papulosquamous disorders in diseases classified elsewhere,4330878,Papulosquamous dermatosis,exactMatch,,,,Papulosquamous disorders,-1,,4295180,"Subacute cutaneous lupus erythematosus, papulosquamous type",0.2996876273484187,3
42490240,Papulosquamous disorders in diseases classified elsewhere,4330878,Papulosquamous dermatosis,exactMatch,,,,Papulosquamous disorders,-1,,320798,Parapsoriasis,0.3185895589202654,4
42490240,Papulosquamous disorders in diseases classified elsewhere,4330878,Papulosquamous dermatosis,exactMatch,,,,Papulosquamous disorders,-1,,4152341,Papular eruption,0.32720219820169305,5
42490240,Papulosquamous disorders in diseases classified elsewhere,4330878,Papulosquamous dermatosis,exactMatch,,,,Papulosquamous disorders,-1,,4297493,Papuloerythroderma of Ofuji,0.32901924437170404,6
42490240,Papulosquamous disorders in diseases classified elsewhere,4330878,Papulosquamous dermatosis,exactMatch,,,,Papulosquamous disorders,-1,,4278464,Psoriasiform rash,0.33533272401979164,7
42490240,Papulosquamous disorders in diseases classified elsewhere,4330878,Papulosquamous dermatosis,exactMatch,,,,Papulosquamous disorders,-1,,4105835,Papule,0.3355455469131924,8
42490240,Papulosquamous disorders in diseases classified elsewhere,4330878,Papulosquamous dermatosis,exactMatch,,,,Papulosquamous disorders,-1,,4179347,Psoriasiform dermatitis,0.3371782762262806,9
42490240,Papulosquamous disorders in diseases classified elsewhere,4330878,Papulosquamous dermatosis,exactMatch,,,,Papulosquamous disorders,-1,,4033943,Psoriasiform drug eruption,0.3381089264864332,10
42490240,Papulosquamous disorders in diseases classified elsewhere,4330878,Papulosquamous dermatosis,exactMatch,,,,Papulosquamous disorders,-1,,954394,Psoriasiform-lichenoid dermatosis,0.3387840251155484,11
42490240,Papulosquamous disorders in diseases classified elsewhere,4330878,Papulosquamous dermatosis,exactMatch,,,,Papulosquamous disorders,-1,,4103376,Eruption caused by drug,0.3448219625321519,12
42490240,Papulosquamous disorders in diseases classified elsewhere,4330878,Papulosquamous dermatosis,exactMatch,,,,Papulosquamous disorders,-1,,4033330,Papular sarcoidosis,0.3482070475710499,13
42490240,Papulosquamous disorders in diseases classified elsewhere,4330878,Papulosquamous dermatosis,exactMatch,,,,Papulosquamous disorders,-1,,4317258,Disorder of skin,0.348937925956447,14
42490240,Papulosquamous disorders in diseases classified elsewhere,4330878,Papulosquamous dermatosis,exactMatch,,,,Papulosquamous disorders,-1,,200174,Disorder of skin and/or subcutaneous tissue,0.3489383293590965,15
42490240,Papulosquamous disorders in diseases classified elsewhere,4330878,Papulosquamous dermatosis,exactMatch,,,,Papulosquamous disorders,-1,,4063316,Erythema papulatum,0.351754751150651,16
42490240,Papulosquamous disorders in diseases classified elsewhere,4330878,Papulosquamous dermatosis,exactMatch,,,,Papulosquamous disorders,-1,,4321863,Papular rash,0.35231017535418774,17
42490240,Papulosquamous disorders in diseases classified elsewhere,4330878,Papulosquamous dermatosis,exactMatch,,,,Papulosquamous disorders,-1,,4093619,Seborrheic psoriasis,0.35756719851945873,18
42490240,Papulosquamous disorders in diseases classified elsewhere,4330878,Papulosquamous dermatosis,exactMatch,,,,Papulosquamous disorders,-1,,3168739,Diffuse papular eruption,0.35796354100572314,19
42490240,Papulosquamous disorders in diseases classified elsewhere,4330878,Papulosquamous dermatosis,exactMatch,,,,Papulosquamous disorders,-1,,4301052,Rosaceous type discoid lupus erythematosus,0.35880623064131567,20
42490240,Papulosquamous disorders in diseases classified elsewhere,4330878,Papulosquamous dermatosis,exactMatch,,,,Papulosquamous disorders,-1,,4080933,Psoriasiform eczema,0.36028176484595165,21
42490240,Papulosquamous disorders in diseases classified elsewhere,4330878,Papulosquamous dermatosis,exactMatch,,,,Papulosquamous disorders,-1,,37165457,Plaque psoriasis with pustules,0.3621037900312405,22
42490240,Papulosquamous disorders in diseases classified elsewhere,4330878,Papulosquamous dermatosis,exactMatch,,,,Papulosquamous disorders,-1,,4066832,Psoriasis punctata,0.3628491653775908,23
42490240,Papulosquamous disorders in diseases classified elsewhere,4330878,Papulosquamous dermatosis,exactMatch,,,,Papulosquamous disorders,-1,,37204307,Seborrhea-like dermatitis with psoriasiform elements,0.3631950869831222,24
42490240,Papulosquamous disorders in diseases classified elsewhere,4330878,Papulosquamous dermatosis,exactMatch,,,,Papulosquamous disorders,-1,,4067059,Parapsoriasis papulata,0.36448350670847196,25
42490575,"Arthritis in other bacterial diseases classified elsewhere, forearm",136779,Disorder of forearm,broadMatch,,,,Arthritis of forearm,-1,,4291025,Arthritis,0.13199182978779134,1
42490575,"Arthritis in other bacterial diseases classified elsewhere, forearm",136779,Disorder of forearm,broadMatch,,,,Arthritis of forearm,-1,,136779,Disorder of forearm,0.13199182978779134,2
42490575,"Arthritis in other bacterial diseases classified elsewhere, forearm",136779,Disorder of forearm,broadMatch,,,,Arthritis of forearm,-1,,40481180,Pain in forearm,0.16173023719691892,3
42490575,"Arthritis in other bacterial diseases classified elsewhere, forearm",136779,Disorder of forearm,broadMatch,,,,Arthritis of forearm,-1,,4116166,Pain of joint of elbow,0.161743086557533,4
42490575,"Arthritis in other bacterial diseases classified elsewhere, forearm",136779,Disorder of forearm,broadMatch,,,,Arthritis of forearm,-1,,4115367,Pain of joint of wrist,0.16176708303072163,5
42490575,"Arthritis in other bacterial diseases classified elsewhere, forearm",136779,Disorder of forearm,broadMatch,,,,Arthritis of forearm,-1,,74892,Gouty arthritis,0.178074325020963,6
42490575,"Arthritis in other bacterial diseases classified elsewhere, forearm",136779,Disorder of forearm,broadMatch,,,,Arthritis of forearm,-1,,4205509,Arthritis of elbow,0.1828247468755464,7
42490575,"Arthritis in other bacterial diseases classified elsewhere, forearm",136779,Disorder of forearm,broadMatch,,,,Arthritis of forearm,-1,,79109,Climacteric arthritis,0.1852451096653971,8
42490575,"Arthritis in other bacterial diseases classified elsewhere, forearm",136779,Disorder of forearm,broadMatch,,,,Arthritis of forearm,-1,,42872407,Arthritis of wrist,0.19698219655167704,9
42490575,"Arthritis in other bacterial diseases classified elsewhere, forearm",136779,Disorder of forearm,broadMatch,,,,Arthritis of forearm,-1,,44783376,Monoarthritis,0.20002000161528377,10
42490575,"Arthritis in other bacterial diseases classified elsewhere, forearm",136779,Disorder of forearm,broadMatch,,,,Arthritis of forearm,-1,,4042503,Disorder of upper limb,0.20093819538839353,11
42490575,"Arthritis in other bacterial diseases classified elsewhere, forearm",136779,Disorder of forearm,broadMatch,,,,Arthritis of forearm,-1,,73553,Arthropathy,0.20093819538839353,12
42490575,"Arthritis in other bacterial diseases classified elsewhere, forearm",136779,Disorder of forearm,broadMatch,,,,Arthritis of forearm,-1,,4344398,Wrist pyogenic arthritis,0.20263186377203302,13
42490575,"Arthritis in other bacterial diseases classified elsewhere, forearm",136779,Disorder of forearm,broadMatch,,,,Arthritis of forearm,-1,,4167984,Bacterial arthritis,0.20546045886445297,14
42490575,"Arthritis in other bacterial diseases classified elsewhere, forearm",136779,Disorder of forearm,broadMatch,,,,Arthritis of forearm,-1,,74125,Inflammatory polyarthropathy,0.20689961805046297,15
42490575,"Arthritis in other bacterial diseases classified elsewhere, forearm",136779,Disorder of forearm,broadMatch,,,,Arthritis of forearm,-1,,4035441,Osteoarthritis of wrist,0.20856435866859535,16
42490575,"Arthritis in other bacterial diseases classified elsewhere, forearm",136779,Disorder of forearm,broadMatch,,,,Arthritis of forearm,-1,,81930,Transient arthropathy,0.20987253477627743,17
42490575,"Arthritis in other bacterial diseases classified elsewhere, forearm",136779,Disorder of forearm,broadMatch,,,,Arthritis of forearm,-1,,4115673,Transient arthropathy of elbow joint,0.21105484368451222,18
42490575,"Arthritis in other bacterial diseases classified elsewhere, forearm",136779,Disorder of forearm,broadMatch,,,,Arthritis of forearm,-1,,4197476,"Localized, primary osteoarthritis of the wrist",0.21143641903037924,19
42490575,"Arthritis in other bacterial diseases classified elsewhere, forearm",136779,Disorder of forearm,broadMatch,,,,Arthritis of forearm,-1,,4143463,Localized osteoarthrosis,0.2160449772963543,20
42490575,"Arthritis in other bacterial diseases classified elsewhere, forearm",136779,Disorder of forearm,broadMatch,,,,Arthritis of forearm,-1,,4157481,Fungal arthritis,0.21608427718143808,21
42490575,"Arthritis in other bacterial diseases classified elsewhere, forearm",136779,Disorder of forearm,broadMatch,,,,Arthritis of forearm,-1,,4323193,Disorder of wrist joint,0.21703622287349555,22
42490575,"Arthritis in other bacterial diseases classified elsewhere, forearm",136779,Disorder of forearm,broadMatch,,,,Arthritis of forearm,-1,,4259507,Juvenile idiopathic arthritis,0.21805903972619112,23
42490575,"Arthritis in other bacterial diseases classified elsewhere, forearm",136779,Disorder of forearm,broadMatch,,,,Arthritis of forearm,-1,,80180,Osteoarthritis,0.21995880806733603,24
42490575,"Arthritis in other bacterial diseases classified elsewhere, forearm",136779,Disorder of forearm,broadMatch,,,,Arthritis of forearm,-1,,72993,"Localized, primary osteoarthritis",0.22044658193574052,25
42490600,"Arthritis in other viral diseases classified elsewhere, lower leg",4094283,Lower limb joint arthritis,broadMatch,,,,Arthritis of lower leg,-1,,4291025,Arthritis,0.16329354121131312,1
42490600,"Arthritis in other viral diseases classified elsewhere, lower leg",4094283,Lower limb joint arthritis,broadMatch,,,,Arthritis of lower leg,-1,,72986,Disorder of lower leg,0.16329354121131312,2
42490600,"Arthritis in other viral diseases classified elsewhere, lower leg",4094283,Lower limb joint arthritis,broadMatch,,,,Arthritis of lower leg,-1,,80180,Osteoarthritis,0.1928938722863519,3
42490600,"Arthritis in other viral diseases classified elsewhere, lower leg",4094283,Lower limb joint arthritis,broadMatch,,,,Arthritis of lower leg,-1,,77074,Pain of joint,0.1996747935873171,4
42490600,"Arthritis in other viral diseases classified elsewhere, lower leg",4094283,Lower limb joint arthritis,broadMatch,,,,Arthritis of lower leg,-1,,4024561,Pain in lower limb,0.1996747935873171,5
42490600,"Arthritis in other viral diseases classified elsewhere, lower leg",4094283,Lower limb joint arthritis,broadMatch,,,,Arthritis of lower leg,-1,,4117899,Pain of tibiofibular joint,0.19971492896284182,6
42490600,"Arthritis in other viral diseases classified elsewhere, lower leg",4094283,Lower limb joint arthritis,broadMatch,,,,Arthritis of lower leg,-1,,193460,Disorder of lower limb,0.19971556702289217,7
42490600,"Arthritis in other viral diseases classified elsewhere, lower leg",4094283,Lower limb joint arthritis,broadMatch,,,,Arthritis of lower leg,-1,,4094283,Lower limb joint arthritis,0.20751183705095888,8
42490600,"Arthritis in other viral diseases classified elsewhere, lower leg",4094283,Lower limb joint arthritis,broadMatch,,,,Arthritis of lower leg,-1,,4157481,Fungal arthritis,0.20751183705095888,9
42490600,"Arthritis in other viral diseases classified elsewhere, lower leg",4094283,Lower limb joint arthritis,broadMatch,,,,Arthritis of lower leg,-1,,79109,Climacteric arthritis,0.2108003758037723,10
42490600,"Arthritis in other viral diseases classified elsewhere, lower leg",4094283,Lower limb joint arthritis,broadMatch,,,,Arthritis of lower leg,-1,,4141757,Lyme arthritis,0.21240242654856512,11
42490600,"Arthritis in other viral diseases classified elsewhere, lower leg",4094283,Lower limb joint arthritis,broadMatch,,,,Arthritis of lower leg,-1,,74892,Gouty arthritis,0.22101753194773766,12
42490600,"Arthritis in other viral diseases classified elsewhere, lower leg",4094283,Lower limb joint arthritis,broadMatch,,,,Arthritis of lower leg,-1,,72992,Allergic arthritis,0.2216306820873254,13
42490600,"Arthritis in other viral diseases classified elsewhere, lower leg",4094283,Lower limb joint arthritis,broadMatch,,,,Arthritis of lower leg,-1,,73553,Arthropathy,0.2282433690741178,14
42490600,"Arthritis in other viral diseases classified elsewhere, lower leg",4094283,Lower limb joint arthritis,broadMatch,,,,Arthritis of lower leg,-1,,72993,"Localized, primary osteoarthritis",0.23008101827734406,15
42490600,"Arthritis in other viral diseases classified elsewhere, lower leg",4094283,Lower limb joint arthritis,broadMatch,,,,Arthritis of lower leg,-1,,4346970,Knee pyogenic arthritis,0.23088149049134743,16
42490600,"Arthritis in other viral diseases classified elsewhere, lower leg",4094283,Lower limb joint arthritis,broadMatch,,,,Arthritis of lower leg,-1,,80802,"Localized, secondary osteoarthritis",0.23273982894577938,17
42490600,"Arthritis in other viral diseases classified elsewhere, lower leg",4094283,Lower limb joint arthritis,broadMatch,,,,Arthritis of lower leg,-1,,4083696,Osteoarthritis of ankle,0.2340198483649809,18
42490600,"Arthritis in other viral diseases classified elsewhere, lower leg",4094283,Lower limb joint arthritis,broadMatch,,,,Arthritis of lower leg,-1,,4009329,Staphylococcal arthritis,0.2371587213469506,19
42490600,"Arthritis in other viral diseases classified elsewhere, lower leg",4094283,Lower limb joint arthritis,broadMatch,,,,Arthritis of lower leg,-1,,4159739,Arthritis of knee,0.2371587213469506,20
42490600,"Arthritis in other viral diseases classified elsewhere, lower leg",4094283,Lower limb joint arthritis,broadMatch,,,,Arthritis of lower leg,-1,,36684573,Pain of left lower leg,0.23965422909669987,21
42490600,"Arthritis in other viral diseases classified elsewhere, lower leg",4094283,Lower limb joint arthritis,broadMatch,,,,Arthritis of lower leg,-1,,4324765,Arthropathy of knee joint,0.24483657283665627,22
42490600,"Arthritis in other viral diseases classified elsewhere, lower leg",4094283,Lower limb joint arthritis,broadMatch,,,,Arthritis of lower leg,-1,,4262590,Infective arthritis,0.24544682234720883,23
42490600,"Arthritis in other viral diseases classified elsewhere, lower leg",4094283,Lower limb joint arthritis,broadMatch,,,,Arthritis of lower leg,-1,,37108613,Arthritis of left foot,0.25842412195004427,24
42490600,"Arthritis in other viral diseases classified elsewhere, lower leg",4094283,Lower limb joint arthritis,broadMatch,,,,Arthritis of lower leg,-1,,759891,Arthritis of left knee,0.26340185921777726,25
42490762,Rheumatoid arthritis with involvement of other organs and systems,80809,Rheumatoid arthritis,broadMatch,,,,Rheumatoid arthritis with involvement of other organs and systems,-1,,75897,Polyarthropathy,5.2376078731875e-06,1
42490762,Rheumatoid arthritis with involvement of other organs and systems,80809,Rheumatoid arthritis,broadMatch,,,,Rheumatoid arthritis with involvement of other organs and systems,-1,,80809,Rheumatoid arthritis,5.2376078731875e-06,2
42490762,Rheumatoid arthritis with involvement of other organs and systems,80809,Rheumatoid arthritis,broadMatch,,,,Rheumatoid arthritis with involvement of other organs and systems,-1,,4115161,Rheumatoid arthritis - hand joint,0.07587050656226146,3
42490762,Rheumatoid arthritis with involvement of other organs and systems,80809,Rheumatoid arthritis,broadMatch,,,,Rheumatoid arthritis with involvement of other organs and systems,-1,,4200987,Extra-articular rheumatoid process,0.10181742471838928,4
42490762,Rheumatoid arthritis with involvement of other organs and systems,80809,Rheumatoid arthritis,broadMatch,,,,Rheumatoid arthritis with involvement of other organs and systems,-1,,4116441,Rheumatoid arthritis of wrist,0.10276342317943099,5
42490762,Rheumatoid arthritis with involvement of other organs and systems,80809,Rheumatoid arthritis,broadMatch,,,,Rheumatoid arthritis with involvement of other organs and systems,-1,,4116151,Rheumatoid arthritis of knee,0.10999198949172528,6
42490762,Rheumatoid arthritis with involvement of other organs and systems,80809,Rheumatoid arthritis,broadMatch,,,,Rheumatoid arthritis with involvement of other organs and systems,-1,,42534836,Rheumatoid arthritis of right hand,0.11098463032976824,7
42490762,Rheumatoid arthritis with involvement of other organs and systems,80809,Rheumatoid arthritis,broadMatch,,,,Rheumatoid arthritis with involvement of other organs and systems,-1,,4114439,Rheumatoid arthritis of shoulder,0.11744822563140822,8
42490762,Rheumatoid arthritis with involvement of other organs and systems,80809,Rheumatoid arthritis,broadMatch,,,,Rheumatoid arthritis with involvement of other organs and systems,-1,,4116440,Rheumatoid arthritis of elbow,0.12051292297677318,9
42490762,Rheumatoid arthritis with involvement of other organs and systems,80809,Rheumatoid arthritis,broadMatch,,,,Rheumatoid arthritis with involvement of other organs and systems,-1,,42534834,Rheumatoid arthritis of left hand,0.12467405725889313,10
42490762,Rheumatoid arthritis with involvement of other organs and systems,80809,Rheumatoid arthritis,broadMatch,,,,Rheumatoid arthritis with involvement of other organs and systems,-1,,4116150,Rheumatoid arthritis of hip,0.1279349523522726,11
42490762,Rheumatoid arthritis with involvement of other organs and systems,80809,Rheumatoid arthritis,broadMatch,,,,Rheumatoid arthritis with involvement of other organs and systems,-1,,37108607,Arthritis of right wrist,0.13676899935294118,12
42490762,Rheumatoid arthritis with involvement of other organs and systems,80809,Rheumatoid arthritis,broadMatch,,,,Rheumatoid arthritis with involvement of other organs and systems,-1,,37108591,Rheumatoid arthritis of right knee,0.14162835629786474,13
42490762,Rheumatoid arthritis with involvement of other organs and systems,80809,Rheumatoid arthritis,broadMatch,,,,Rheumatoid arthritis with involvement of other organs and systems,-1,,37119224,Arthritis of right elbow,0.1420406288777879,14
42490762,Rheumatoid arthritis with involvement of other organs and systems,80809,Rheumatoid arthritis,broadMatch,,,,Rheumatoid arthritis with involvement of other organs and systems,-1,,37108606,Arthritis of left wrist,0.14643058936876618,15
42490762,Rheumatoid arthritis with involvement of other organs and systems,80809,Rheumatoid arthritis,broadMatch,,,,Rheumatoid arthritis with involvement of other organs and systems,-1,,35609010,Rheumatoid arthritis of right shoulder,0.1475703948727386,16
42490762,Rheumatoid arthritis with involvement of other organs and systems,80809,Rheumatoid arthritis,broadMatch,,,,Rheumatoid arthritis with involvement of other organs and systems,-1,,4117687,Rheumatoid arthritis - ankle and/or foot,0.14896379730723952,17
42490762,Rheumatoid arthritis with involvement of other organs and systems,80809,Rheumatoid arthritis,broadMatch,,,,Rheumatoid arthritis with involvement of other organs and systems,-1,,37108605,Arthritis of left elbow,0.1531634342494672,18
42490762,Rheumatoid arthritis with involvement of other organs and systems,80809,Rheumatoid arthritis,broadMatch,,,,Rheumatoid arthritis with involvement of other organs and systems,-1,,37108590,Rheumatoid arthritis of left knee,0.1552637209039328,19
42490762,Rheumatoid arthritis with involvement of other organs and systems,80809,Rheumatoid arthritis,broadMatch,,,,Rheumatoid arthritis with involvement of other organs and systems,-1,,35609009,Rheumatoid arthritis of left shoulder,0.15764882238771272,20
42490762,Rheumatoid arthritis with involvement of other organs and systems,80809,Rheumatoid arthritis,broadMatch,,,,Rheumatoid arthritis with involvement of other organs and systems,-1,,42534837,Rheumatoid arthritis of right hip,0.15827007463319487,21
42490762,Rheumatoid arthritis with involvement of other organs and systems,80809,Rheumatoid arthritis,broadMatch,,,,Rheumatoid arthritis with involvement of other organs and systems,-1,,42534835,Rheumatoid arthritis of left hip,0.17111725166692904,22
42490762,Rheumatoid arthritis with involvement of other organs and systems,80809,Rheumatoid arthritis,broadMatch,,,,Rheumatoid arthritis with involvement of other organs and systems,-1,,76191,Disorder of upper arm,0.19341107017227865,23
42490762,Rheumatoid arthritis with involvement of other organs and systems,80809,Rheumatoid arthritis,broadMatch,,,,Rheumatoid arthritis with involvement of other organs and systems,-1,,607145,Systemic rheumatoid vasculitis,0.24885129874672351,24
42490762,Rheumatoid arthritis with involvement of other organs and systems,80809,Rheumatoid arthritis,broadMatch,,,,Rheumatoid arthritis with involvement of other organs and systems,-1,,4035614,Ankylosing spondylitis with organ / system involvement,0.25779769227029903,25
42490880,"Seronegative rheumatoid arthritis, shoulder region",1244750,Seronegative rheumatoid arthritis of joint of shoulder region,exactMatch,,,,"Seronegative rheumatoid arthritis, shoulder region",-1,,1244750,Seronegative rheumatoid arthritis of joint of shoulder region,9.998043464243267e-07,1
42490880,"Seronegative rheumatoid arthritis, shoulder region",1244750,Seronegative rheumatoid arthritis of joint of shoulder region,exactMatch,,,,"Seronegative rheumatoid arthritis, shoulder region",-1,,601042,Left shoulder region seronegative rheumatoid arthritis,0.09164671811827374,2
42490880,"Seronegative rheumatoid arthritis, shoulder region",1244750,Seronegative rheumatoid arthritis of joint of shoulder region,exactMatch,,,,"Seronegative rheumatoid arthritis, shoulder region",-1,,601047,Right shoulder region seronegative rheumatoid arthritis,0.09372814732271806,3
42490880,"Seronegative rheumatoid arthritis, shoulder region",1244750,Seronegative rheumatoid arthritis of joint of shoulder region,exactMatch,,,,"Seronegative rheumatoid arthritis, shoulder region",-1,,1245541,Seronegative rheumatoid arthritis of joint of bilateral shoulder regions,0.0975834273014704,4
42490880,"Seronegative rheumatoid arthritis, shoulder region",1244750,Seronegative rheumatoid arthritis of joint of shoulder region,exactMatch,,,,"Seronegative rheumatoid arthritis, shoulder region",-1,,4035611,Seropositive rheumatoid arthritis,0.14052515452198866,5
42490880,"Seronegative rheumatoid arthritis, shoulder region",1244750,Seronegative rheumatoid arthritis of joint of shoulder region,exactMatch,,,,"Seronegative rheumatoid arthritis, shoulder region",-1,,4114439,Rheumatoid arthritis of shoulder,0.14052515452198866,6
42490880,"Seronegative rheumatoid arthritis, shoulder region",1244750,Seronegative rheumatoid arthritis of joint of shoulder region,exactMatch,,,,"Seronegative rheumatoid arthritis, shoulder region",-1,,4083556,Seronegative rheumatoid arthritis,0.1588072917896397,7
